ndvi,ndbi,mndwi,elevation,longitude,latitude
0.035946216,-0.11696252,0.0028953229,12,2.1189011764169217,41.33144130657498
0.101227395,0.0838823,-0.24473585,6,2.121865616854516,41.33144130657498
0.015016738,0.07512637,-0.15063894,5,2.123213089780695,41.33144130657498
0.1116639,0.05420341,-0.23549676,4,2.1240215735364028,41.33144130657498
-0.019394962,0.036258157,-0.03992099,5,2.1342623677753654,41.33144130657498
0.048878025,0.113926426,-0.22636636,9,2.1356098407015445,41.33144130657498
0.059488308,0.12508102,-0.25560537,6,2.138574281139139,41.33144130657498
0.022968197,0.05708004,-0.14925638,4,2.143964172843856,41.33144130657498
0.0087676095,0.06055046,-0.1295681,7,2.1450421511847995,41.33144130657498
0.024624476,0.093464054,-0.18191452,6,2.1455811403552714,41.33144130657498
-0.007201646,0.28011936,-0.06220984,8,2.146120129525743,41.33144130657498
0.032020874,-9.77742E-4,-0.110046014,5,2.1547439562532906,41.33144130657498
0.01563206,0.071994714,-0.14205295,0,2.157708396690885,41.33144130657498
-0.0057115657,0.022842443,-0.06779523,0,2.1585168804465926,41.33144130657498
-0.04398827,0.016591253,0.25607064,0,2.174686555560744,41.33144130657498
-0.09047619,-0.036635008,0.24548353,0,2.181154425606404,41.33144130657498
-0.015606242,-0.02244389,0.198364,0,2.189778252333952,41.33144130657498
-0.07779886,-0.021008404,0.2672956,0,2.1946291548681973,41.33144130657498
-0.07568438,-0.078947365,0.32599726,0,2.201097024913858,41.33144130657498
-0.066895366,-0.10344828,0.36034733,0,2.2013665194990937,41.33144130657498
-0.026279392,-0.03681885,0.2260355,0,2.2035224761809804,41.33144130657498
-0.042016808,-0.04109589,0.22413793,0,2.211876808323292,41.33144130657498
-0.046548955,0.01,0.21705426,0,2.238287277676406,41.33144130657498
-0.08589952,-0.060150377,0.3243243,0,2.2409822235287646,41.33144130657498
-0.032448377,-0.03797468,0.26034063,0,2.2423296964549437,41.33144130657498
-0.10595065,0.0375,0.19709794,0,2.2425991910401795,41.33144130657498
-0.035230353,-0.034883723,0.20192307,0,2.2428686856254156,41.33144130657498
-0.018232819,-0.027900146,0.19366626,0,2.243407674795887,41.33144130657498
-0.055467512,0.034035657,0.15384616,0,2.245294136892538,41.33144130657498
-0.08154506,-0.022292994,0.22179975,0,2.247719588159661,41.33144130657498
-0.09985097,0.0,0.26431182,0,2.2479890827448967,41.33144130657498
-0.04113924,-0.037671234,0.2476573,0,2.2523009961086706,41.33144130657498
-0.117750436,0.013752456,0.2872928,0,2.264428252444284,41.33144130657498
0.58782715,-0.18152174,-0.40791523,9,2.0827889019953165,41.33171080116022
0.26140767,-0.021358438,-0.2536307,9,2.084136374921496,41.33171080116022
